house_num,year,agri,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,main_crop,acres,paddy_acres,sugar_acre,sesami_acres,nuts_acres,rice_harvest,sugar_harvest,sesami_harvest,nuts_harvest,sugartype,factory,irrigation,power_tiller,tractor,combine,nonagri_job
33,2008,0,1,1,0,0,0,0,2,20,10,10,0,0,160,100,0,0,6,1,0,3,3,3,0
33,2009,0,1,1,0,0,0,0,2,20,10,10,0,0,160,100,0,0,6,1,0,3,3,3,0
33,2010,0,1,1,0,0,0,0,2,20,10,10,0,0,160,100,0,0,6,1,0,3,3,3,0
33,2011,0,1,1,0,0,0,0,2,20,10,10,0,0,160,100,0,0,6,1,0,3,3,3,0
33,2012,0,1,1,0,0,0,0,2,20,10,10,0,0,160,100,0,0,6,1,0,3,3,3,0
33,2013,0,1,1,0,0,0,0,2,20,10,10,0,0,160,100,0,0,6,1,0,3,3,3,0
33,2014,0,1,1,0,0,0,0,2,20,10,10,0,0,160,100,0,0,6,1,0,3,3,3,0
33,2015,0,1,1,0,0,0,0,2,20,10,10,0,0,400,100,0,0,6,1,0,3,3,3,0
33,2006,0,1,1,0,1,0,0,2,8,2.5,3,999,2.5,200,90,999,30,5,1,0,0,0,0,0
33,2007,0,1,1,0,1,0,0,2,8,2.5,3,999,2.5,200,90,999,30,5,1,0,0,0,0,0
33,2008,0,1,1,0,1,0,0,2,8,2.5,3,999,2.5,200,90,999,30,5,1,0,0,0,0,0
33,2009,0,1,1,0,1,0,0,2,8,2.5,3,999,2.5,200,90,999,30,5,1,0,0,0,0,0
33,2010,0,1,1,0,1,0,0,2,8,2.5,3,999,2.5,200,90,999,30,5,1,0,0,0,0,0
33,2011,0,1,1,0,1,0,0,2,8,2.5,3,999,2.5,200,90,999,30,5,1,0,0,0,0,0
33,2012,0,1,1,0,1,0,0,2,8,2.5,3,999,2.5,200,90,999,30,5,1,0,0,0,0,0
33,2013,0,1,1,0,1,0,0,2,8,2.5,3,999,2.5,200,90,999,30,5,1,0,0,0,0,0
33,2014,0,1,1,0,1,0,0,2,8,2.5,3,999,2.5,200,120,999,30,5,1,0,0,0,0,0
33,2015,0,1,1,0,1,0,0,2,9.5,2.5,4.5,999,2.5,100,90,999,30,5,1,0,0,0,0,0
34,2006,0,1,0,0,1,0,0,1,5,3,999,999,2,120,999,999,35,999,999,0,0,0,0,0
34,2007,0,1,0,0,1,0,0,1,5,3,999,999,2,120,999,999,35,999,999,0,0,0,0,0
34,2008,0,1,0,0,1,0,0,1,5,3,999,999,2,120,999,999,35,999,999,0,0,0,0,0
34,2009,0,1,0,0,1,0,0,1,5,3,999,999,2,120,999,999,35,999,999,0,0,0,0,0
34,2010,0,1,0,0,1,0,0,1,5,3,999,999,2,120,999,999,35,999,999,0,0,0,0,0
34,2011,0,1,0,0,1,0,0,1,5,3,999,999,2,120,999,999,35,999,999,0,0,0,0,0
34,2012,0,1,0,0,1,0,0,1,5,3,999,999,2,120,999,999,35,999,999,0,0,0,0,0
34,2013,0,1,0,0,1,0,0,1,5,3,999,999,2,120,999,999,35,999,999,0,0,0,0,0
34,2014,0,1,0,0,1,0,0,1,5,3,999,999,2,120,999,999,35,999,999,0,0,0,0,0
34,2015,0,1,0,0,1,0,0,1,5,3,999,999,2,60,999,999,30,999,999,0,0,0,0,0
35,2006,0,1,1,0,1,0,0,2,12,2,6,999,4,100,100,999,25,5,1,0,0,0,0,0
35,2007,0,1,1,0,1,0,0,2,12,2,6,999,4,100,100,999,25,5,1,0,0,0,0,0
35,2008,0,1,1,0,1,0,0,2,12,2,6,999,4,100,100,999,25,5,1,0,0,0,0,0
35,2009,0,1,1,0,1,0,0,2,12,2,6,999,4,100,100,999,25,5,1,0,0,0,0,0
35,2010,0,1,1,0,1,0,0,2,12,2,6,999,4,100,100,999,25,5,1,0,0,0,0,0
35,2011,0,1,1,0,1,0,0,2,12,2,6,999,4,150,100,999,25,5,1,0,0,0,0,0
35,2012,0,1,1,0,1,0,0,2,12,2,6,999,4,150,120,999,25,5,1,0,0,0,0,0
35,2013,0,1,1,0,1,0,0,2,12,2,6,999,4,80,80,999,25,5,1,0,0,0,0,0
35,2014,0,1,1,0,1,0,0,2,12,2,6,999,4,180,80,999,25,5,1,0,0,0,0,0
35,2015,0,1,1,0,1,0,0,2,12,2,6,999,4,80,140,999,50,5,1,0,3,3,3,0
36,2006,0,1,1,0,1,0,0,2,7,4,1,999,2,100,50,999,40,5,1,0,0,0,0,0
36,2007,0,1,1,0,1,0,0,2,7,4,1,999,2,100,50,999,40,5,1,0,0,0,0,0
36,2008,0,1,1,0,1,0,0,2,7,4,1,999,2,100,50,999,40,5,1,0,0,0,0,0
36,2009,0,1,1,0,1,0,0,2,7,4,1,999,2,100,50,999,40,5,1,0,0,0,0,0
36,2010,0,1,1,0,1,0,0,2,7,4,1,999,2,100,50,999,40,5,1,0,0,0,0,0
36,2011,0,1,1,0,1,0,0,2,7,4,1,999,2,100,50,999,40,5,1,0,0,0,0,0
36,2012,0,1,1,0,1,0,0,2,7,4,1,999,2,100,50,999,40,5,1,0,0,0,0,0
36,2013,0,1,1,0,1,0,0,2,7,4,1,999,2,100,50,999,40,5,1,0,0,0,0,0
36,2014,0,1,1,0,1,0,0,2,7,4,1,999,2,30,50,999,40,5,1,0,0,0,0,0
36,2015,0,1,1,0,1,0,0,2,7,4,1,999,2,30,50,999,20,5,1,0,3,0,0,0
37,2006,0,0,1,1,1,1,0,2,6,999,4,1,1,999,30,30,27,5,1,0,0,0,0,0
37,2007,0,0,1,1,1,1,0,2,6,999,4,1,1,999,30,30,27,5,1,0,0,0,0,0
37,2008,0,0,1,1,1,1,0,2,6,999,4,1,1,999,30,30,27,5,1,0,0,0,0,0
37,2009,0,0,1,1,1,1,0,2,6,999,4,1,1,999,30,30,27,5,1,0,0,0,0,0
37,2010,0,0,1,1,1,1,0,2,6,999,4,1,1,999,30,30,27,5,1,0,0,3,0,0
37,2011,0,0,1,1,1,1,0,2,6,999,4,1,1,999,30,30,27,5,1,0,0,3,0,0
37,2012,0,0,1,1,1,1,0,2,6,999,4,1,1,999,30,30,27,5,1,0,0,3,3,0
37,2013,0,0,1,1,1,1,0,2,6,999,4,1,1,999,30,30,27,5,1,0,0,3,3,1
37,2014,0,0,1,1,1,1,0,2,6,999,4,1,1,999,50,30,25,5,1,0,0,3,3,1
37,2015,0,0,1,1,1,1,0,2,6,999,4,1,1,999,100,5,20,5,1,0,0,3,3,1
38,2006,0,0,1,1,1,1,0,2,7,999,3,2,1.5,999,25,15,25,1,1,0,3,0,0,0
38,2007,0,0,1,1,1,1,0,2,7,999,3,2,1.5,999,25,15,25,1,1,0,3,0,0,0
38,2008,0,0,1,1,1,1,0,2,7,999,3,2,1.5,999,25,15,25,1,1,0,3,0,0,0
38,2009,0,0,1,1,1,1,0,2,7,999,3,2,1.5,999,25,15,25,1,1,0,3,0,0,0
38,2010,0,0,1,1,1,1,0,2,7,999,3,2,1.5,999,25,15,25,1,1,0,3,0,0,0
38,2011,0,0,1,1,1,1,0,2,7,999,3,2,1.5,999,25,15,25,1,1,0,3,0,0,0
38,2012,0,0,1,1,1,1,0,2,7,999,3,2,1.5,999,25,15,25,1,1,0,3,0,0,0
38,2013,0,0,1,1,1,1,0,2,7,999,3,2,1.5,999,25,15,25,5,1,0,3,0,0,0
38,2014,0,0,1,1,1,1,0,2,7,999,3,2,1.5,999,45,36,25,5,1,0,3,0,0,0
38,2015,0,0,1,1,1,1,0,2,7,999,3,2,1.5,999,25,20,25,5,1,0,3,0,0,0
39,2006,0,0,1,1,1,1,0,3,5,999,1,3,1,999,8,30,17,7,1,999,0,3,3,0
39,2007,0,0,1,1,1,1,0,3,5,999,1,3,1,999,8,30,17,7,1,999,0,3,3,0
39,2008,0,0,1,1,1,1,0,3,5,999,1,3,1,999,8,30,17,7,1,999,0,3,3,0
39,2009,0,0,1,1,1,1,0,3,5,999,1,3,1,999,8,30,17,7,1,999,0,3,3,0
39,2010,0,0,1,1,1,1,0,3,5,999,1,3,1,999,8,30,17,7,1,999,0,3,3,0
39,2011,0,0,1,1,1,1,0,3,5,999,1,3,1,999,8,30,17,7,1,999,0,3,3,0
39,2012,0,0,1,1,1,1,0,3,5,999,1,3,1,999,8,30,17,7,1,999,0,3,3,0
39,2013,0,0,1,1,1,1,0,3,5,999,1,3,1,999,8,30,17,7,1,999,0,3,3,0
39,2014,0,0,1,1,1,1,0,3,5,999,1,3,1,999,8,30,17,7,1,999,0,3,3,0
39,2015,0,0,1,1,1,1,0,3,5,999,1,3,1,999,5,30,17,7,1,999,0,3,3,0
40,2006,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
40,2007,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
40,2008,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
40,2009,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
40,2010,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
40,2011,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
40,2012,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
40,2013,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
40,2014,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
40,2015,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
41,2006,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
41,2007,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
41,2008,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
41,2009,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
41,2010,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
41,2011,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
41,2012,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
41,2013,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
41,2014,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
41,2015,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
93,2006,999,0,0,0,0,0,0,0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
93,2007,999,0,0,0,0,0,0,0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
93,2008,0,0,0,1,0,1,0,3,3,999,999,2,999,999,999,17,999,999,999,0,3,3,3,1
93,2009,0,0,0,1,0,1,0,3,3,999,999,2,999,999,999,17,999,999,999,0,3,3,3,1
93,2010,0,0,0,1,0,1,0,3,3,999,999,2,999,999,999,17,999,999,999,0,3,3,3,1
93,2011,0,0,0,1,0,1,0,3,3,999,999,2,999,999,999,17,999,999,999,0,3,3,3,1
93,2012,0,0,0,1,0,1,0,3,3,999,999,2,999,999,999,17,999,999,999,0,3,3,3,1
93,2013,0,0,0,1,0,1,0,3,3,999,999,2,999,999,999,17,999,999,999,0,3,3,3,1
93,2014,0,0,0,1,0,1,0,3,3,999,999,2,999,999,999,17,999,999,999,0,3,3,3,1
93,2015,0,0,0,1,0,1,0,3,3,999,999,2,999,999,999,17,999,999,999,0,3,3,3,1
94,2006,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
94,2007,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
94,2008,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
94,2009,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
94,2010,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
94,2011,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
94,2012,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
94,2013,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
94,2014,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
94,2015,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
95,2006,0,1,1,1,1,0,0,2,8,2,2.5,1.5,2,999,999,999,999,2,1,0,3,0,0,1
95,2007,0,1,1,1,1,0,0,2,8,2,2.5,1.5,2,999,999,999,999,2,1,0,3,0,0,1
95,2008,0,1,1,1,1,0,0,2,8,2,2.5,1.5,2,999,999,999,999,2,1,0,3,0,0,1
95,2009,0,1,1,1,1,0,0,2,8,2,2.5,1.5,2,999,999,999,999,2,1,0,3,0,0,1
95,2010,0,1,1,1,1,0,0,2,8,2,2.5,1.5,2,999,999,999,999,2,1,0,3,0,0,1
95,2011,0,1,1,1,1,0,0,2,8,2,2.5,1.5,2,999,999,999,999,2,1,0,3,0,0,1
95,2012,0,1,1,1,1,0,0,2,8,2,2.5,1.5,2,0,30,45,45,2,1,0,3,0,0,1
95,2013,0,1,1,1,1,0,0,2,8,2,2.5,1.5,2,65,35,0,15,2,1,0,3,0,0,1
95,2014,0,1,1,1,1,0,0,2,8,2,2.5,1.5,2,65,35,3,15,2,1,0,3,0,0,1
95,2015,0,1,1,1,1,0,0,2,8,2,2.5,1.5,2,55,28,4,10,2,1,0,3,0,0,1
96,2006,0,1,1,1,1,0,0,2,4,1,1,1,1,20,10,9,20,2,1,0,0,3,0,0
96,2007,0,1,1,1,1,0,0,2,4,1,1,1,1,20,10,9,20,2,1,0,0,3,0,0
96,2008,0,1,1,1,1,0,0,2,4,1,1,1,1,20,10,9,20,2,1,0,0,3,0,0
96,2009,0,1,1,1,1,0,0,2,4,1,1,1,1,20,10,9,20,2,1,0,0,3,0,0
96,2010,0,1,1,1,1,0,0,2,4,1,1,1,1,20,10,9,20,2,1,0,0,3,0,0
96,2011,0,1,1,1,1,0,0,2,4,1,1,1,1,20,15,9,20,2,1,0,0,3,0,0
96,2012,0,1,1,1,1,0,0,2,4,1,1,1,1,25,10,9,15,2,1,0,0,3,0,0
96,2013,0,1,1,1,1,0,0,2,4,1,1,1,1,30,15,9,10,2,1,0,0,3,0,0
96,2014,0,1,1,1,1,0,0,2,4,1,3,0,0,30,60,0,0,2,1,0,0,3,0,0
96,2015,0,1,1,1,1,0,0,3,4,1,1,1,1,0,10,10,20,2,1,0,0,3,0,0
105,2006,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
105,2007,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
105,2008,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
105,2009,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
105,2010,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
105,2011,0,1,0,0,0,0,0,2,8,3,3,1,1,35,999,999,999,999,999,0,3,0,3,0
105,2012,0,1,1,0,0,0,0,2,8,3,3,1,1,50,20,999,999,5,1,0,3,0,3,0
105,2013,0,1,1,1,1,0,0,2,8,3,3,1,1,50,20,18,15,5,1,0,3,0,3,0
105,2014,0,1,1,1,1,0,0,2,8,3,3,1,1,100,30,18,15,5,1,0,3,0,3,0
105,2015,0,1,1,1,1,0,0,2,8,3,3,1,1,100,30,15,30,5,1,0,3,0,3,0
234,2006,0,1,0,0,0,1,0,1,25,25,0,999,999,1500,0,999,999,999,1,1,0,1,3,1
234,2007,0,1,0,0,0,1,0,1,25,25,0,999,999,1500,0,999,999,999,1,1,0,1,3,1
234,2008,0,1,0,0,0,1,0,1,25,25,0,999,999,1500,0,999,999,999,1,1,0,1,3,1
234,2009,0,1,0,0,0,1,0,1,25,25,0,999,999,1500,0,999,999,999,1,1,0,1,3,1
234,2010,0,1,0,0,0,1,0,1,25,25,0,999,999,1500,0,999,999,999,1,1,0,1,3,1
234,2011,0,1,0,0,0,1,0,1,25,25,0,999,999,1500,0,999,999,999,1,1,0,1,3,1
234,2012,0,1,0,0,0,1,0,1,25,25,0,999,999,1500,0,999,999,999,1,1,0,1,1,1
234,2013,0,1,1,0,0,1,0,1,25,21,4,999,999,650,70,999,999,999,1,1,0,1,1,1
234,2014,0,1,1,0,0,1,0,1,25,21,4,999,999,650,60,999,999,999,1,1,0,1,1,1
234,2015,0,1,1,0,0,1,0,1,25,21,4,999,999,650,50,999,999,999,1,1,0,1,1,1
235,2006,0,1,1,0,0,1,0,1,20,16,0,999,999,1600,0,999,999,999,1,1,1,0,1,0
235,2007,0,1,1,0,0,1,0,1,20,16,0,999,999,1600,0,999,999,999,1,1,1,0,1,0
235,2008,0,1,1,0,0,1,0,1,20,16,0,999,999,1600,0,999,999,999,1,1,1,0,1,0
235,2009,0,1,1,0,0,1,0,1,20,16,0,999,999,1600,0,999,999,999,1,1,1,0,1,0
235,2010,0,1,1,0,0,1,0,1,20,20,0,999,999,1440,0,999,999,999,1,1,1,0,1,0
235,2011,0,1,1,0,0,1,0,1,20,20,0,999,999,1440,0,999,999,999,1,1,1,0,1,0
235,2012,0,1,1,0,0,1,0,1,20,18,0,999,999,1440,0,999,999,999,1,1,1,0,1,0
235,2013,0,1,1,0,0,1,0,1,20,18,0,999,999,260,0,999,999,999,1,1,1,0,1,0
235,2014,0,1,1,0,0,1,0,1,20,18,4,999,999,800,100,999,999,999,1,1,1,0,1,0
235,2015,0,1,1,0,0,1,0,1,20,18,4,999,999,50,95,999,999,999,1,1,1,0,1,0
236,2006,0,1,0,0,0,1,0,1,2.5,2.5,999,999,999,140,999,999,999,999,999,1,0,0,3,0
236,2007,0,1,0,0,0,1,0,1,2.5,2.5,999,999,999,140,999,999,999,999,999,1,0,0,3,0
236,2008,0,1,0,0,0,1,0,1,2.5,2.5,999,999,999,140,999,999,999,999,999,1,0,0,3,0
236,2009,0,1,0,0,0,1,0,1,2.5,2.5,999,999,999,140,999,999,999,999,999,1,0,0,3,0
236,2010,0,1,0,0,0,1,0,1,2.5,2.5,999,999,999,140,999,999,999,999,999,1,0,0,3,0
236,2011,0,1,0,0,0,1,0,1,2.5,2.5,999,999,999,140,999,999,999,999,999,1,0,0,3,0
236,2012,0,1,0,0,0,1,0,1,2.5,2.5,999,999,999,140,999,999,999,999,999,1,0,0,3,0
236,2013,0,1,0,0,0,1,0,1,2.5,2.5,999,999,999,140,999,999,999,999,999,1,0,0,3,0
236,2014,0,1,0,0,0,1,0,1,2.5,2.5,999,999,999,140,999,999,999,999,999,1,0,0,3,0
236,2015,0,1,0,0,0,1,0,1,2.5,2.5,999,999,999,140,999,999,999,999,999,1,0,0,3,0
237,2006,0,1,1,0,0,1,0,1,14,9,0,999,999,1000,0,999,999,0,999,1,1,0,3,999
237,2007,0,1,1,0,0,1,0,1,14,9,0,999,999,1000,0,999,999,0,999,1,1,0,3,999
237,2008,0,1,1,0,0,1,0,1,14,9,0,999,999,1000,0,999,999,0,999,1,1,0,3,999
237,2009,0,1,1,0,0,1,0,1,14,9,0,999,999,1000,0,999,999,0,999,1,1,0,3,999
237,2010,0,1,1,0,0,1,0,1,14,9,0,999,999,1000,0,999,999,0,999,1,1,0,3,999
237,2011,0,1,1,0,0,1,0,1,14,9,0,999,999,1000,0,999,999,0,999,1,1,0,3,999
237,2012,0,1,1,0,0,1,0,1,14,9,0,999,999,1000,0,999,999,0,999,1,1,0,3,999
237,2013,0,1,1,0,0,1,0,1,14,9,0,999,999,1000,0,999,999,0,999,1,1,0,3,999
237,2014,0,1,1,0,0,1,0,1,14,9,2,999,999,1000,100,999,999,7,1,1,1,0,3,999
237,2015,0,1,1,0,0,1,0,1,14,12,2,999,999,700,50,999,999,7,1,1,1,0,3,999
240,2006,0,1,0,0,0,0,0,1,2,2,999,999,999,80,999,999,999,999,999,0,0,0,0,0
240,2007,0,1,0,0,0,0,0,1,2,2,999,999,999,80,999,999,999,999,999,0,0,0,0,0
240,2008,0,1,0,0,0,0,0,1,2,2,999,999,999,80,999,999,999,999,999,0,0,0,0,0
240,2009,0,1,0,0,0,0,0,1,2,2,999,999,999,80,999,999,999,999,999,0,0,0,0,0
240,2010,0,1,0,0,0,0,0,1,2,2,999,999,999,80,999,999,999,999,999,0,0,0,0,0
240,2011,0,1,0,0,0,0,0,1,2,2,999,999,999,80,999,999,999,999,999,0,0,0,0,0
240,2012,0,1,0,0,0,0,0,1,2,2,999,999,999,80,999,999,999,999,999,0,0,0,0,0
240,2013,0,1,0,0,0,0,0,1,2,2,999,999,999,100,999,999,999,999,999,0,0,0,0,0
240,2014,0,1,0,0,0,0,0,1,2,2,999,999,999,100,999,999,999,999,999,0,0,0,0,0
240,2015,0,1,0,0,0,0,0,1,2,2,999,999,999,100,999,999,999,999,999,0,0,0,0,0
344,2006,0,1,0,0,1,0,1,6,13,10,999,999,1,300,999,999,20,999,999,0,0,0,0,0
344,2007,0,1,0,0,1,0,1,6,13,10,999,999,1,300,999,999,20,999,999,0,0,0,0,0
344,2008,0,1,0,0,1,0,1,6,13,10,999,999,1,300,999,999,20,999,999,0,0,0,0,0
344,2009,0,1,0,0,1,0,1,6,13,10,999,999,1,300,999,999,20,999,999,0,0,0,0,0
344,2010,0,1,0,0,1,0,1,6,13,10,999,999,1,300,999,999,20,999,999,0,0,0,0,0
344,2011,0,1,0,0,1,0,1,6,13,10,999,999,1,300,999,999,20,999,999,0,0,0,0,0
344,2012,0,1,0,0,1,0,1,6,13,10,999,999,1,300,999,999,20,999,999,0,0,0,0,0
344,2013,0,1,1,0,1,0,1,6,17,10,4,999,1,300,999,999,20,5,1,0,0,0,0,0
344,2014,0,1,1,0,1,0,1,6,17,10,4,999,1,300,30,999,20,5,1,0,0,0,0,0
344,2015,0,1,1,0,1,0,1,6,17,10,4,999,1,450,70,999,20,5,1,0,0,0,0,0
389,2006,0,1,0,1,1,1,0,1,40,10,999,5,5,285,999,6,45,999,999,0,3,3,3,0
389,2007,0,1,0,1,1,1,0,1,40,10,999,5,5,285,999,6,45,999,999,0,3,3,3,0
389,2008,0,1,0,1,1,1,0,1,40,10,999,5,5,285,999,6,45,999,999,0,3,3,3,0
389,2009,0,1,0,1,1,1,0,1,40,10,999,5,5,285,999,6,45,999,999,0,3,3,3,0
389,2010,0,1,0,1,1,1,0,1,40,10,999,5,5,285,999,6,30,999,999,0,3,3,3,0
389,2011,0,1,0,1,1,1,0,1,40,10,999,5,5,285,999,6,20,999,999,0,3,3,3,0
389,2012,0,1,0,1,1,1,0,1,40,10,999,5,5,285,999,6,70,999,999,0,3,3,3,0
389,2013,0,1,1,0,0,1,0,2,40,10,10,999,999,200,100,999,999,1,1,0,3,3,3,0
389,2014,0,1,1,0,0,1,0,2,40,10,10,999,999,250,100,999,999,1,1,0,3,3,3,0
389,2015,0,1,1,0,0,1,0,2,40,10,10,999,999,370,100,999,999,1,1,0,3,3,3,0
392,2006,0,1,0,1,1,0,0,1,14,6,0,4,4,350,999,5,25,999,999,0,0,0,0,0
392,2007,0,1,0,1,1,0,0,1,14,6,0,4,4,350,999,5,25,999,999,0,0,0,0,0
392,2008,0,1,0,1,1,0,0,1,14,6,0,4,4,350,999,5,25,999,999,0,0,0,0,0
392,2009,0,1,0,1,1,0,0,1,14,6,0,4,4,350,999,5,25,999,999,0,0,0,0,0
392,2010,0,1,0,1,1,0,0,1,14,6,0,4,4,350,999,5,25,999,999,0,0,0,0,0
392,2011,0,1,0,1,1,0,0,1,14,6,0,4,4,350,999,5,25,999,999,0,0,0,0,0
392,2012,0,1,0,1,1,0,0,1,14,6,0,4,4,350,999,5,25,999,999,0,0,0,0,0
392,2013,0,1,0,1,1,0,0,1,14,6,0,4,4,350,999,5,25,999,999,0,0,0,0,0
392,2014,0,1,1,1,1,0,0,1,15,6,1,4,4,350,4,5,25,5,1,0,0,0,0,0
392,2015,0,1,1,1,1,0,0,1,15,6,1,4,4,350,4,3,25,5,1,0,0,0,0,0
393,2006,0,0,0,1,1,0,0,3,3,999,999,2,1,999,999,999,999,999,999,0,0,0,0,0
393,2007,0,0,0,1,1,0,0,3,3,999,999,2,1,999,999,999,999,999,999,0,0,0,0,0
393,2008,0,0,0,1,1,0,0,3,3,999,999,2,1,999,999,999,999,999,999,0,0,0,0,0
393,2009,0,0,0,1,1,0,0,3,3,999,999,2,1,999,999,999,999,999,999,0,0,0,0,0
393,2010,0,0,0,1,1,0,0,3,3,999,999,2,1,999,999,999,999,999,999,0,0,0,0,0
393,2011,0,0,0,1,1,0,0,3,3,999,999,2,1,999,999,999,999,999,999,0,0,0,0,0
393,2012,0,0,0,1,1,0,0,3,3,999,999,2,1,999,999,999,999,999,999,0,0,0,0,0
393,2013,0,0,0,1,1,0,0,3,3,999,999,2,1,999,999,999,999,999,999,0,0,0,0,0
393,2014,0,0,0,1,1,0,0,3,3,999,999,2,1,999,999,999,999,999,999,0,0,0,0,0
393,2015,0,0,1,1,1,0,0,3,4,999,1,2,1,999,999,5,20,5,1,0,0,0,0,0
394,2006,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0
394,2007,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0
394,2008,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0
394,2009,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0
394,2010,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0
394,2011,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0
394,2012,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0
394,2013,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0
394,2014,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0
394,2015,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0
395,2006,0,0,0,1,0,0,0,3,3,999,999,3,999,999,999,999,6,999,999,0,0,0,0,0
395,2007,0,0,0,1,0,0,0,3,3,999,999,3,999,999,999,999,6,999,999,0,0,0,0,0
395,2008,0,0,0,1,0,0,0,3,3,999,999,3,999,999,999,999,6,999,999,0,0,0,0,0
395,2009,0,0,0,1,0,0,0,3,3,999,999,3,999,999,999,999,6,999,999,0,0,0,0,0
395,2010,0,0,0,1,0,0,0,3,3,999,999,3,999,999,999,999,6,999,999,0,0,0,0,0
395,2011,0,0,0,1,0,0,0,3,3,999,999,3,999,999,999,999,6,999,999,0,0,0,0,0
395,2012,0,0,0,1,0,0,0,3,3,999,999,3,999,999,999,999,6,999,999,0,0,0,0,0
395,2013,0,0,0,1,0,0,0,3,3,999,999,3,999,999,999,999,6,999,999,0,0,0,0,0
395,2014,0,0,0,1,0,0,0,3,3,999,999,3,999,999,999,999,6,999,999,0,0,0,0,0
395,2015,0,0,0,1,0,0,0,3,3,999,999,3,999,999,999,999,6,999,999,0,0,0,0,0
