house_num,id,year,working,agri,employed,workstyle
428,2,2012,1,0,0,0
428,2,2013,1,0,0,0
428,2,2014,1,0,0,0
428,2,2015,1,0,0,0
428,3,2011,3,999,999,999
428,3,2012,3,999,999,999
428,3,2013,3,999,999,999
428,3,2014,2,999,999,999
428,3,2015,2,999,999,999
429,1,2011,1,0,1,1
429,1,2012,1,0,1,1
429,1,2013,1,0,1,1
429,1,2014,1,0,1,1
429,1,2015,1,0,1,1
429,2,2011,1,0,1,1
429,2,2012,1,0,1,1
429,2,2013,1,0,1,1
429,2,2014,1,0,1,1
429,2,2015,1,0,1,1
429,3,2011,3,999,999,999
429,3,2012,3,999,999,999
429,3,2013,2,999,999,999
429,3,2014,2,999,999,999
429,3,2015,2,999,999,999
429,4,2011,3,999,999,999
429,4,2012,3,999,999,999
429,4,2013,3,999,999,999
429,4,2014,3,999,999,999
429,4,2015,3,999,999,999
429,5,2011,3,999,999,999
429,5,2012,3,999,999,999
429,5,2013,3,999,999,999
429,5,2014,3,999,999,999
429,5,2015,3,999,999,999
430,1,2011,1,1,0,0
430,1,2012,1,1,0,0
430,1,2013,1,1,0,0
430,1,2014,1,1,0,0
430,1,2015,1,1,0,0
430,2,2011,1,1,0,0
430,2,2012,1,1,0,0
430,2,2013,1,1,0,0
430,2,2014,1,1,0,0
430,2,2015,1,1,0,0
430,3,2011,2,999,999,999
430,3,2012,2,999,999,999
430,3,2013,2,999,999,999
430,3,2014,2,999,999,999
430,3,2015,2,999,999,999
430,4,2011,2,999,999,999
430,4,2012,2,999,999,999
430,4,2013,2,999,999,999
430,4,2014,2,999,999,999
430,4,2015,2,999,999,999
431,1,2011,1,0,0,0
431,1,2012,1,0,0,0
431,1,2013,1,0,0,0
431,1,2014,1,0,0,0
431,1,2015,1,0,0,0
431,2,2011,3,999,999,999
431,2,2012,3,999,999,999
431,2,2013,3,999,999,999
431,2,2014,3,999,999,999
431,2,2015,3,999,999,999
431,3,2011,1,999,999,999
431,3,2012,1,999,999,999
431,3,2013,1,999,999,999
431,3,2014,1,999,999,999
431,3,2015,1,999,999,999
137,1,2011,1,0,0,0
137,1,2012,1,0,0,0
137,1,2013,1,0,0,0
137,1,2014,1,0,0,0
137,1,2015,1,0,0,0
137,2,2011,1,0,0,0
137,2,2012,1,0,0,0
137,2,2013,1,0,0,0
137,2,2014,1,0,0,0
137,2,2015,1,0,0,0
137,3,2011,1,0,0,0
137,3,2012,1,0,0,0
137,3,2013,1,0,0,0
137,3,2014,1,0,0,0
137,3,2015,1,0,0,0
137,4,2011,1,0,0,0
137,4,2012,1,0,0,0
137,4,2013,1,0,0,0
137,4,2014,1,0,0,0
137,4,2015,1,0,0,0
137,5,2011,2,0,0,0
137,5,2012,2,0,0,0
137,5,2013,2,0,0,0
137,5,2014,2,0,0,0
137,5,2015,2,0,0,0
138,1,2011,1,1,0,0
138,1,2012,1,1,0,0
138,1,2013,1,1,0,0
138,1,2014,1,1,0,0
138,1,2015,1,1,0,0
138,2,2011,1,1,0,0
138,2,2012,1,1,0,0
138,2,2013,1,1,0,0
138,2,2014,1,1,0,0
138,2,2015,1,1,0,0
138,3,2011,0,999,999,999
138,3,2012,0,999,999,999
138,3,2013,0,999,999,999
138,3,2014,0,999,999,999
138,3,2015,0,999,999,999
138,4,2011,0,999,999,999
138,4,2012,0,999,999,999
138,4,2013,0,999,999,999
138,4,2014,0,999,999,999
138,4,2015,0,999,999,999
139,1,2011,1,1,0,0
139,1,2012,1,1,0,0
139,1,2013,1,1,0,0
139,1,2014,1,1,0,0
139,1,2015,1,1,0,0
139,2,2011,3,999,999,999
139,2,2012,3,999,999,999
139,2,2013,3,999,999,999
139,2,2014,3,999,999,999
139,2,2015,3,999,999,999
139,3,2011,2,999,999,999
139,3,2012,2,999,999,999
139,3,2013,2,999,999,999
139,3,2014,2,999,999,999
139,3,2015,2,999,999,999
140,1,2011,1,1,0,0
140,1,2012,1,1,0,0
140,1,2013,1,1,0,0
140,1,2014,1,1,0,0
140,1,2015,1,1,0,0
140,2,2011,1,0,0,999
140,2,2012,1,0,0,999
140,2,2013,1,0,0,999
140,2,2014,1,1,0,0
140,2,2015,1,1,0,0
140,3,2011,1,1,0,0
140,3,2012,1,1,0,0
140,3,2013,1,1,0,0
140,3,2014,1,1,0,0
140,3,2015,1,1,0,0
141,1,2011,3,999,999,999
141,1,2012,3,999,999,999
141,1,2013,3,999,999,999
141,1,2014,3,999,999,999
141,1,2015,3,999,999,999
141,2,2011,3,999,999,999
141,2,2012,3,999,999,999
141,2,2013,3,999,999,999
141,2,2014,3,999,999,999
141,2,2015,3,999,999,999
141,3,2011,3,999,999,999
141,3,2012,3,999,999,999
141,3,2013,3,999,999,999
141,3,2014,3,999,999,999
141,3,2015,3,999,999,999
141,4,2011,1,0,1,0
141,4,2012,1,0,1,0
141,4,2013,1,0,1,0
141,4,2014,1,0,1,0
141,4,2015,1,0,1,0
141,5,2011,1,0,1,0
141,5,2012,1,0,1,0
141,5,2013,1,0,1,0
141,5,2014,1,0,1,0
141,5,2015,1,0,1,0
141,6,2011,1,1,0,0
141,6,2012,1,1,0,0
141,6,2013,1,1,0,0
141,6,2014,1,1,0,0
141,6,2015,1,1,0,0
141,7,2011,1,1,0,0
141,7,2012,1,1,0,0
141,7,2013,1,1,0,0
141,7,2014,1,1,0,0
141,7,2015,1,1,0,0
141,8,2011,3,999,999,999
141,8,2012,3,999,999,999
141,8,2013,3,999,999,999
141,8,2014,3,999,999,999
141,8,2015,3,999,999,999
142,1,2011,1,0,0,0
142,1,2012,1,0,0,0
142,1,2013,1,0,0,0
142,1,2014,1,0,0,0
142,1,2015,1,0,0,0
142,2,2011,1,1,0,0
142,2,2012,1,1,0,0
142,2,2013,1,1,0,0
142,2,2014,1,1,0,0
142,2,2015,1,1,0,0
142,3,2011,2,999,999,999
142,3,2012,2,999,999,999
142,3,2013,2,999,999,999
142,3,2014,2,999,999,999
142,3,2015,2,999,999,999
181,1,2011,1,0,0,1
181,1,2012,1,0,0,1
181,1,2013,1,0,0,1
181,1,2014,1,0,0,1
181,1,2015,1,0,0,1
181,2,2011,3,999,999,999
181,2,2012,3,999,999,999
181,2,2013,3,999,999,999
181,2,2014,3,999,999,999
181,2,2015,3,999,999,999
181,3,2011,1,0,0,999
181,3,2012,1,0,0,999
181,3,2013,1,0,0,999
181,3,2014,1,0,0,999
181,3,2015,1,0,0,999
181,4,2011,1,0,0,999
181,4,2012,1,0,0,999
181,4,2013,1,0,0,999
181,4,2014,1,0,0,999
181,4,2015,1,0,0,999
181,5,2011,1,0,0,999
181,5,2012,1,0,0,999
181,5,2013,1,0,0,999
181,5,2014,1,0,0,999
181,5,2015,1,0,0,999
182,1,2011,1,0,0,999
182,1,2012,1,0,0,999
182,1,2013,1,0,0,999
182,1,2014,1,0,0,999
182,1,2015,1,0,0,999
182,2,2011,1,0,0,999
182,2,2012,1,0,0,999
182,2,2013,1,0,0,999
182,2,2014,1,0,0,999
182,2,2015,1,0,0,999
182,3,2011,1,1,1,999
182,3,2012,1,1,1,999
182,3,2013,1,1,1,999
182,3,2014,1,1,1,999
182,3,2015,1,1,1,999
182,4,2011,1,0,0,0
182,4,2012,1,0,0,0
182,4,2013,1,0,0,0
182,4,2014,1,0,0,0
182,4,2015,1,0,0,0
183,1,2011,1,0,0,0
183,1,2012,1,0,0,0
183,1,2013,1,0,0,0
183,1,2014,1,0,0,0
183,1,2015,1,0,0,0
183,2,2011,1,0,0,0
183,2,2012,1,0,0,0
183,2,2013,1,0,0,0
183,2,2014,1,0,0,0
183,2,2015,1,0,0,0
183,3,2011,3,999,999,999
183,3,2012,3,999,999,999
183,3,2013,3,999,999,999
183,3,2014,3,999,999,999
183,3,2015,2,999,999,999
184,1,2011,1,0,0,999
184,1,2012,1,0,0,999
184,1,2013,1,0,0,999
184,1,2014,1,0,0,999
184,1,2015,1,0,0,999
184,2,2011,1,0,0,999
184,2,2012,1,0,0,999
184,2,2013,1,0,0,999
184,2,2014,1,0,0,999
184,2,2015,1,0,0,999
184,3,2011,3,999,999,999
184,3,2012,3,999,999,999
184,3,2013,2,999,999,999
184,3,2014,2,999,999,999
184,3,2015,2,999,999,999
185,1,2011,1,1,0,0
185,1,2012,1,1,0,0
185,1,2013,1,1,0,0
185,1,2014,1,1,0,0
185,1,2015,1,0,0,999
185,2,2011,2,999,999,999
185,2,2012,2,999,999,999
185,2,2013,2,999,999,999
185,2,2014,2,999,999,999
185,2,2015,2,999,999,999
185,3,2011,1,1,0,0
185,3,2012,1,1,0,0
185,3,2013,1,1,0,0
185,3,2014,1,1,0,0
185,3,2015,1,1,0,0
185,4,2011,3,999,999,999
185,4,2012,3,999,999,999
185,4,2013,3,999,999,999
185,4,2014,3,999,999,999
185,4,2015,2,999,999,999
211,1,2011,1,0,0,999
211,1,2012,1,0,0,999
211,1,2013,1,0,0,999
211,1,2014,1,0,0,999
211,1,2015,1,0,0,999
211,2,2011,3,999,999,999
211,2,2012,3,999,999,999
211,2,2013,3,999,999,999
211,2,2014,3,999,999,999
211,2,2015,3,999,999,999
211,3,2011,3,999,999,999
211,3,2012,3,999,999,999
211,3,2013,3,999,999,999
211,3,2014,3,999,999,999
211,3,2015,3,999,999,999
211,4,2011,1,0,0,999
211,4,2012,1,0,0,999
211,4,2013,1,0,0,999
211,4,2014,1,0,0,999
211,4,2015,1,0,0,999
212,1,2011,1,0,0,999
212,1,2012,1,0,0,999
212,1,2013,1,0,0,999
212,1,2014,1,0,0,999
212,1,2015,1,0,0,999
212,2,2011,1,0,0,999
212,2,2012,1,0,0,999
212,2,2013,1,0,0,999
212,2,2014,1,0,0,999
212,2,2015,1,0,0,999
212,3,2011,3,999,999,999
212,3,2012,3,999,999,999
212,3,2013,3,999,999,999
212,3,2014,3,999,999,999
212,3,2015,3,999,999,999
212,4,2011,2,999,999,999
212,4,2012,2,999,999,999
212,4,2013,2,999,999,999
212,4,2014,2,999,999,999
212,4,2015,2,999,999,999
213,1,2011,1,0,0,999
213,1,2012,1,0,0,999
213,1,2013,1,0,0,999
213,1,2014,1,0,0,999
213,1,2015,1,0,0,999
213,2,2011,1,0,0,999
213,2,2012,1,0,0,999
213,2,2013,1,0,0,999
213,2,2014,1,0,0,999
213,2,2015,1,0,0,999
213,3,2011,3,999,999,999
213,3,2012,3,999,999,999
213,3,2013,3,999,999,999
213,3,2014,3,999,999,999
213,3,2015,3,999,999,999
214,1,2011,3,999,999,999
214,1,2012,3,999,999,999
214,1,2013,3,999,999,999
214,1,2014,3,999,999,999
214,1,2015,3,999,999,999
214,2,2011,3,999,999,999
214,2,2012,3,999,999,999
214,2,2013,3,999,999,999
214,2,2014,3,999,999,999
214,2,2015,3,999,999,999
214,3,2011,1,0,999,999
214,3,2012,1,0,999,999
214,3,2013,1,0,999,999
214,3,2014,1,0,999,999
214,3,2015,1,0,999,999
214,4,2011,1,1,999,999
214,4,2012,1,1,999,999
214,4,2013,1,1,999,999
214,4,2014,1,1,999,999
214,4,2015,1,1,999,999
214,5,2011,1,1,999,999
214,5,2012,1,1,999,999
214,5,2013,1,1,999,999
214,5,2014,1,1,999,999
214,5,2015,1,1,999,999
214,6,2011,1,0,999,999
214,6,2012,1,0,999,999
214,6,2013,1,0,999,999
214,6,2014,1,0,999,999
214,6,2015,1,0,999,999
214,7,2011,1,0,999,999
214,7,2012,1,0,999,999
214,7,2013,1,0,999,999
214,7,2014,1,0,999,999
214,7,2015,1,0,999,999
255,1,2011,1,0,0,999
255,1,2012,1,0,0,999
255,1,2013,1,0,0,999
255,1,2014,1,0,0,999
255,1,2015,1,0,0,999
255,2,2011,3,999,999,999
255,2,2012,3,999,999,999
255,2,2013,3,999,999,999
255,2,2014,3,999,999,999
255,2,2015,3,999,999,999
255,3,2011,1,0,0,999
255,3,2012,1,0,0,999
255,3,2013,1,0,0,999
255,3,2014,1,0,0,999
255,3,2015,1,0,0,999
255,4,2011,1,1,1,0
255,4,2012,1,1,1,0
255,4,2013,1,1,1,0
255,4,2014,1,1,1,0
255,4,2015,1,1,1,0
270,1,2011,1,1,1,2
270,1,2012,1,1,1,2
270,1,2013,1,1,1,2
270,1,2014,1,1,1,2
270,1,2015,1,1,1,2
270,2,2011,1,1,1,2
270,2,2012,1,1,1,2
270,2,2013,1,1,1,2
270,2,2014,1,1,1,2
270,2,2015,1,1,1,2
270,3,2011,1,1,1,2
270,3,2012,1,1,1,2
270,3,2013,1,1,1,2
270,3,2014,1,1,1,2
270,3,2015,1,1,1,2
270,4,2011,1,1,1,2
270,4,2012,1,1,1,2
270,4,2013,1,1,1,2
270,4,2014,1,1,1,2
270,4,2015,1,1,1,2
270,5,2011,1,1,1,0
270,5,2012,1,1,1,0
270,5,2013,1,1,1,0
270,5,2014,1,1,1,0
270,5,2015,1,1,1,0
270,6,2011,1,1,1,2
270,6,2012,1,1,1,2
270,6,2013,1,1,1,2
270,6,2014,1,1,1,2
270,6,2015,1,1,1,2
270,7,2011,1,1,1,2
270,7,2012,1,1,1,2
270,7,2013,1,1,1,2
270,7,2014,1,1,1,2
270,7,2015,1,1,1,2
270,8,2011,1,1,1,2
270,8,2012,1,1,1,2
270,8,2013,1,1,1,2
270,8,2014,1,1,1,2
270,8,2015,1,1,1,2
270,9,2011,2,1,1,2
270,9,2012,2,1,1,2
270,9,2013,2,1,1,2
270,9,2014,2,1,1,2
270,9,2015,1,1,1,2
271,1,2011,1,0,0,999
271,1,2012,1,0,0,999
271,1,2013,1,0,0,999
271,1,2014,1,0,0,999
271,1,2015,1,0,0,999
271,1,2011,1,0,0,999
271,2,2012,1,0,0,999
271,2,2013,1,0,0,999
271,2,2014,1,0,0,999
271,2,2015,1,0,0,999
271,3,2011,1,0,0,999
271,3,2012,1,0,0,999
271,3,2013,1,1,0,1
271,3,2014,1,1,0,1
271,3,2015,1,1,0,1
271,4,2011,1,0,0,999
271,4,2012,1,0,0,999
271,4,2013,1,0,0,999
271,4,2014,1,0,0,999
271,4,2015,1,0,0,999
271,5,2011,1,0,0,999
271,5,2012,1,0,0,999
271,5,2013,1,0,0,999
271,5,2014,1,0,0,999
271,5,2015,1,0,0,999
271,6,2011,2,999,999,999
271,6,2012,2,999,999,999
271,6,2013,2,999,999,999
271,6,2014,2,999,999,999
271,6,2015,2,999,999,999
272,1,2011,1,0,0,999
272,1,2012,1,0,0,999
272,1,2013,1,0,0,999
272,1,2014,1,0,0,999
272,1,2015,1,0,0,999
272,2,2011,1,0,0,999
272,2,2012,1,0,0,999
272,2,2013,1,0,0,999
272,2,2014,1,0,0,999
272,2,2015,1,0,0,999
272,3,2011,1,0,0,999
272,3,2012,1,0,0,999
272,3,2013,1,0,0,999
272,3,2014,1,0,0,999
272,3,2015,1,0,0,999
273,1,2011,1,0,0,999
273,1,2012,1,0,0,999
273,1,2013,1,0,0,999
273,1,2014,1,0,0,999
273,1,2015,1,0,0,999
273,2,2011,1,0,0,999
273,2,2012,1,0,0,999
273,2,2013,1,0,0,999
273,2,2014,1,0,0,999
273,2,2015,1,0,0,999
273,3,2011,2,999,999,999
273,3,2012,2,999,999,999
273,3,2013,1,1,1,0
273,3,2014,1,1,1,0
273,3,2015,1,1,1,0
273,4,2011,2,999,999,999
273,4,2012,2,999,999,999
273,4,2013,2,999,999,999
273,4,2014,1,1,1,0
273,4,2015,1,1,1,0
273,5,2011,2,999,999,999
273,5,2012,2,999,999,999
273,5,2013,2,999,999,999
273,5,2014,2,999,999,999
273,5,2015,2,999,999,999
274,1,2011,1,0,0,1
274,1,2012,1,0,0,1
274,1,2013,1,0,0,1
274,1,2014,1,0,0,1
274,1,2015,1,0,0,1
274,2,2011,1,0,0,1
274,2,2012,1,0,0,1
274,2,2013,1,0,0,1
274,2,2014,1,0,0,1
274,2,2015,1,0,0,1
274,3,2011,2,999,999,999
274,3,2012,2,999,999,999
274,3,2013,2,999,999,999
274,3,2014,2,999,999,999
274,3,2015,2,999,999,999
274,4,2011,2,999,999,999
274,4,2012,2,999,999,999
274,4,2013,2,999,999,999
274,4,2014,2,999,999,999
274,4,2015,2,999,999,999
316,1,2011,1,0,0,999
316,1,2012,1,0,0,999
316,1,2013,1,0,0,999
316,1,2014,1,0,0,999
316,1,2015,1,0,0,999
316,2,2011,1,0,0,999
316,2,2012,1,0,0,999
316,2,2013,1,0,0,999
316,2,2014,1,0,0,999
316,2,2015,1,0,0,999
316,3,2011,1,0,0,999
316,3,2012,1,0,0,999
316,3,2013,1,0,0,999
316,3,2014,1,0,0,999
316,3,2015,1,0,0,999
316,4,2011,1,0,0,999
316,4,2012,1,0,0,999
316,4,2013,1,0,0,999
316,4,2014,1,0,0,999
316,4,2015,1,0,0,999
317,1,2011,3,999,999,999
317,1,2012,3,999,999,999
317,1,2013,3,999,999,999
317,1,2014,3,999,999,999
317,1,2015,3,999,999,999
317,2,2011,3,999,999,999
317,2,2012,3,999,999,999
317,2,2013,3,999,999,999
317,2,2014,3,999,999,999
317,2,2015,3,999,999,999
317,3,2011,1,1,1,2
317,3,2012,1,1,1,2
317,3,2013,1,1,1,2
317,3,2014,1,1,1,2
317,3,2015,1,1,1,2
317,4,2011,1,1,1,2
317,4,2012,1,1,1,2
317,4,2013,1,1,1,2
317,4,2014,1,1,1,2
317,4,2015,1,1,1,2
339,1,2011,1,0,1,1
339,1,2012,1,0,1,1
339,1,2013,1,0,1,1
339,1,2014,1,0,1,1
339,1,2015,3,999,999,999
339,2,2011,1,0,1,1
339,2,2012,1,0,1,1
339,2,2013,1,0,1,1
339,2,2014,1,0,1,1
339,2,2015,1,0,1,1
340,1,2011,1,0,0,999
340,1,2012,1,0,0,999
340,1,2013,1,0,0,999
340,1,2014,1,0,0,999
340,1,2015,1,0,0,999
340,2,2011,1,0,0,999
340,2,2012,1,0,0,999
340,2,2013,1,0,0,999
340,2,2014,1,0,0,999
340,2,2015,1,0,0,999
340,3,2011,3,999,999,999
340,3,2012,3,999,999,999
340,3,2013,3,999,999,999
340,3,2014,3,999,999,999
340,3,2015,2,999,999,999
341,1,2011,1,0,0,999
341,1,2012,1,0,0,999
341,1,2013,1,0,0,999
341,1,2014,1,0,0,999
341,1,2015,1,0,0,999
342,1,2011,1,1,1,2
342,1,2012,1,1,1,2
342,1,2013,1,1,1,2
342,1,2014,1,1,1,2
342,1,2015,1,1,1,2
342,2,2011,3,999,999,999
342,2,2012,3,999,999,999
342,2,2013,3,999,999,999
342,2,2014,3,999,999,999
342,2,2015,3,999,999,999
342,3,2011,1,1,1,2
342,3,2012,1,1,1,2
342,3,2013,1,1,1,2
342,3,2014,1,1,1,2
342,3,2015,1,1,1,2
342,4,2011,1,1,1,2
342,4,2012,1,1,1,2
342,4,2013,1,1,1,2
342,4,2014,3,999,999,999
342,4,2015,3,999,999,999
343,1,2011,1,0,0,999
343,1,2012,1,0,0,999
343,1,2013,1,0,0,999
343,1,2014,1,0,0,999
343,1,2015,1,0,0,999
343,2,2011,1,0,0,999
343,2,2012,1,0,0,999
343,2,2013,1,0,0,999
343,2,2014,1,0,0,999
343,2,2015,1,0,0,999
343,3,2011,1,0,0,999
343,3,2012,1,0,0,999
343,3,2013,1,0,0,999
343,3,2014,1,0,0,999
343,3,2015,1,0,0,999
345,1,2011,1,0,0,999
345,1,2012,1,0,0,999
345,1,2013,1,0,0,999
345,1,2014,1,0,0,999
345,1,2015,1,0,0,999
345,2,2011,1,0,0,999
345,2,2012,1,0,0,999
345,2,2013,1,0,0,999
345,2,2014,1,0,0,999
345,2,2015,1,0,0,999
345,3,2011,2,999,999,999
345,3,2012,2,999,999,999
345,3,2013,2,999,999,999
345,3,2014,2,999,999,999
345,3,2015,2,999,999,999
345,4,2011,2,999,999,999
345,4,2012,2,999,999,999
345,4,2013,2,999,999,999
345,4,2014,2,999,999,999
345,4,2015,2,999,999,999
346,1,2011,1,1,0,0
346,1,2012,1,1,0,0
346,1,2013,1,1,0,0
346,1,2014,1,1,0,0
346,1,2015,1,1,0,0
346,2,2011,1,1,0,0
346,2,2012,1,1,0,0
346,2,2013,1,1,0,0
346,2,2014,1,1,0,0
346,2,2015,1,1,0,0
346,3,2011,2,999,999,999
346,3,2012,2,999,999,999
346,3,2013,2,999,999,999
346,3,2014,2,999,999,999
346,3,2015,2,999,999,999
346,4,2011,3,999,999,999
346,4,2012,3,999,999,999
346,4,2013,3,999,999,999
346,4,2014,2,999,999,999
346,4,2015,2,999,999,999
347,1,2011,1,1,0,2
347,1,2012,1,1,0,2
347,1,2013,1,1,0,2
347,1,2014,1,1,0,2
347,1,2015,1,1,0,2
347,2,2011,1,1,0,2
347,2,2012,1,1,0,2
347,2,2013,1,1,0,2
347,2,2014,1,1,0,2
347,2,2015,1,1,0,2
347,3,2011,2,999,999,999
347,3,2012,2,999,999,999
347,3,2013,2,999,999,999
347,3,2014,2,999,999,999
347,3,2015,2,999,999,999
347,4,2011,2,999,999,999
347,4,2012,2,999,999,999
347,4,2013,2,999,999,999
347,4,2014,2,999,999,999
347,4,2015,2,999,999,999
354,1,2011,1,0,1,0
354,1,2012,1,0,1,0
354,1,2013,1,0,1,0
354,1,2014,1,0,1,0
354,1,2015,1,0,1,0
354,2,2011,1,1,1,2
354,2,2012,1,1,1,2
354,2,2013,1,1,1,2
354,2,2014,1,1,1,2
354,2,2015,1,1,1,2
354,3,2011,2,999,999,999
354,3,2012,2,999,999,999
354,3,2013,2,999,999,999
354,3,2014,2,999,999,999
354,3,2015,2,999,999,999
354,4,2011,2,999,999,999
354,4,2012,2,999,999,999
354,4,2013,2,999,999,999
354,4,2014,2,999,999,999
354,4,2015,2,999,999,999
354,5,2011,3,999,999,999
354,5,2012,3,999,999,999
354,5,2013,3,999,999,999
354,5,2014,2,999,999,999
354,5,2015,2,999,999,999
354,6,2011,3,999,999,999
354,6,2012,3,999,999,999
354,6,2013,3,999,999,999
354,6,2014,3,999,999,999
354,6,2015,2,999,999,999
355,1,2011,1,0,0,999
355,1,2012,1,0,0,999
355,1,2013,1,0,0,999
355,1,2014,1,0,0,999
355,1,2015,1,0,0,999
355,2,2011,3,999,999,999
355,2,2012,3,999,999,999
355,2,2013,3,999,999,999
355,2,2014,3,999,999,999
355,2,2015,3,999,999,999
355,3,2011,1,0,1,2
355,3,2012,1,0,1,2
355,3,2013,1,0,1,2
355,3,2014,1,0,1,2
355,3,2015,1,0,1,2
355,4,2011,2,999,999,999
355,4,2012,2,999,999,999
355,4,2013,2,999,999,999
355,4,2014,2,999,999,999
355,4,2015,1,0,1,2
400,1,2011,1,0,1,0
400,1,2012,1,0,1,0
400,1,2013,1,0,1,0
400,1,2014,1,0,1,0
400,1,2015,1,0,1,0
400,2,2011,1,0,1,0
400,2,2012,1,0,1,0
400,2,2013,1,0,1,0
400,2,2014,1,0,1,0
400,2,2015,1,0,1,0
400,3,2011,3,999,999,999
400,3,2012,3,999,999,999
400,3,2013,3,999,999,999
400,3,2014,3,999,999,999
400,3,2015,3,999,999,999
401,1,2011,1,0,1,1
401,1,2012,1,0,1,1
401,1,2013,1,0,1,1
401,1,2014,1,0,1,1
401,1,2015,1,0,1,1
401,2,2011,2,999,999,999
401,2,2012,1,0,1,1
401,2,2013,1,0,1,1
401,2,2014,1,0,1,1
401,2,2015,1,0,1,1
401,3,2011,2,999,999,999
401,3,2012,1,0,1,1
401,3,2013,1,0,1,1
401,3,2014,1,0,1,1
401,3,2015,1,0,1,1
401,4,2011,2,999,999,999
401,4,2012,2,999,999,999
401,4,2013,2,999,999,999
401,4,2014,1,0,1,1
401,4,2015,1,0,1,1
401,5,2011,2,999,999,999
401,5,2012,2,999,999,999
401,5,2013,2,999,999,999
401,5,2014,2,999,999,999
401,5,2015,2,999,999,999
401,6,2011,3,999,999,999
401,6,2012,3,999,999,999
401,6,2013,3,999,999,999
401,6,2014,3,999,999,999
401,6,2015,2,999,999,999
401,7,2011,999,999,999,999
401,7,2012,3,999,999,999
401,7,2013,3,999,999,999
401,7,2014,3,999,999,999
401,7,2015,2,999,999,999
402,1,2011,1,1,0,0
402,1,2012,1,1,0,0
402,1,2013,1,1,0,0
402,1,2014,1,1,0,0
402,1,2015,1,1,0,0
402,2,2011,1,1,1,2
402,2,2012,1,1,1,2
402,2,2013,1,1,1,2
402,2,2014,1,1,1,2
402,2,2015,1,1,1,2
402,3,2011,3,999,999,999
402,3,2012,3,999,999,999
402,3,2013,1,0,1,2
402,3,2014,1,0,1,2
402,3,2015,1,0,1,2
402,4,2011,3,999,999,999
402,4,2012,3,999,999,999
402,4,2013,3,999,999,999
402,4,2014,3,999,999,999
402,4,2015,2,999,999,999
186,1,2011,1,1,0,0
186,1,2012,1,1,0,0
186,1,2013,1,1,0,0
186,1,2014,1,1,0,0
186,1,2015,1,1,0,0
186,2,2011,1,0,0,999
186,2,2012,1,0,0,999
186,2,2013,1,0,0,999
186,2,2014,1,0,0,999
186,2,2015,1,0,0,999
186,3,2011,3,999,999,999
186,3,2012,3,999,999,999
186,3,2013,3,999,999,999
186,3,2014,3,999,999,999
186,3,2015,2,999,999,999
265,1,2011,1,0,0,999
265,1,2012,1,0,0,999
265,1,2013,1,0,0,999
265,1,2014,1,0,0,999
265,1,2015,1,0,0,999
265,2,2011,1,0,0,999
265,2,2012,1,0,0,999
265,2,2013,1,0,0,999
265,2,2014,1,0,0,999
265,2,2015,1,0,0,999
265,3,2011,1,0,0,999
265,3,2012,1,0,0,999
265,3,2013,1,0,0,999
265,3,2014,1,0,0,999
265,3,2015,1,0,0,999
265,4,2011,1,0,0,999
265,4,2012,1,0,0,999
265,4,2013,1,0,0,999
265,4,2014,1,0,0,999
265,4,2015,1,0,0,999
266,1,2011,1,0,0,999
266,1,2012,1,0,0,999
266,1,2013,1,0,0,999
266,1,2014,1,0,0,999
266,1,2015,1,0,0,999
266,2,2011,1,0,0,999
266,2,2012,1,0,0,999
266,2,2013,1,0,0,999
266,2,2014,1,0,0,999
266,2,2015,1,0,0,999
266,3,2011,1,0,0,999
266,3,2012,1,0,0,999
266,3,2013,1,0,0,999
266,3,2014,1,0,0,999
266,3,2015,1,0,0,999
266,4,2011,2,999,999,999
266,4,2012,2,999,999,999
266,4,2013,2,999,999,999
266,4,2014,2,999,999,999
266,4,2015,2,999,999,999
267,1,2011,3,999,999,999
267,1,2012,3,999,999,999
267,1,2013,3,999,999,999
267,1,2014,3,999,999,999
267,1,2015,3,999,999,999
267,2,2011,1,0,1,0
267,2,2012,1,0,1,0
267,2,2013,1,0,1,0
267,2,2014,1,0,1,0
267,2,2015,1,0,1,0
267,3,2011,1,0,1,0
267,3,2012,1,0,1,0
267,3,2013,1,0,1,0
267,3,2014,1,0,1,0
267,3,2015,1,0,1,0
267,4,2011,999,999,999,999
267,4,2012,3,999,999,999
267,4,2013,3,999,999,999
267,4,2014,3,999,999,999
267,4,2015,3,999,999,999
268,1,2011,3,999,999,999
268,1,2012,3,999,999,999
268,1,2013,3,999,999,999
268,1,2014,3,999,999,999
268,1,2015,3,999,999,999
268,2,2011,1,0,1,0
268,2,2012,1,0,1,0
268,2,2013,1,0,1,0
268,2,2014,1,0,1,0
268,2,2015,1,0,1,0
268,3,2011,1,0,1,0
268,3,2012,1,0,1,0
268,3,2013,1,0,1,0
268,3,2014,1,0,1,0
268,3,2015,1,0,1,0
175,1,2011,1,0,0,0
175,1,2012,1,0,0,0
175,1,2013,1,0,0,0
175,1,2014,1,0,0,0
175,1,2015,1,0,0,0
175,2,2011,1,1,0,999
175,2,2012,1,1,0,999
175,2,2013,1,1,0,999
175,2,2014,1,1,0,999
175,2,2015,1,1,0,999
299,1,2011,1,0,0,999
299,1,2012,1,0,0,999
299,1,2013,1,0,0,999
299,1,2014,1,0,0,999
299,1,2015,1,0,0,999
299,2,2011,1,0,0,999
299,2,2012,1,0,0,999
