house_num,id,family,gendar,age,household,married,ethnicity,elementary,junior,high,university,monestary,health,cold,chronic,together,hours
29,7,4,0,10,0,0,2,5,0,0,0,0,4,0,0,0,0
29,8,8,1,23,0,1,2,5,0,0,0,0,4,0,0,1,10
29,1,7,0,59,1,1,2,5,3,2,0,5,3,5,0,1,7
29,2,7,1,59,0,1,2,5,0,0,0,5,3,4,0,1,7
29,3,3,1,30,0,0,2,5,0,0,0,5,3,4,0,1,7
29,4,3,1,28,0,1,2,5,0,0,0,10,3,4,0,0,0
29,5,3,1,26,0,0,2,5,0,0,0,0,3,4,0,1,7
29,6,4,0,23,0,0,2,5,0,0,0,0,3,4,0,1,7
29,7,4,0,20,0,0,2,5,0,0,0,0,3,4,0,1,7
29,8,4,0,15,0,0,2,5,0,0,0,0,3,4,0,0,0
29,9,3,1,18,0,1,2,5,2,0,0,0,3,4,0,1,7
30,1,1,0,62,1,1,2,0,0,0,0,8,2,1,0,1,7
30,2,2,1,61,0,1,2,0,0,0,0,8,2,0,0,1,7
30,3,3,1,27,0,1,2,5,0,0,0,0,2,2,0,1,7
30,4,8,0,27,0,1,2,5,0,0,0,0,2,0,0,1,7
30,5,8,0,2,0,0,2,0,0,0,0,0,999,5,0,0,0
30,1,2,1,46,0,1,2,0,0,0,0,0,3,5,0,1,10
30,2,1,0,40,1,1,2,5,0,0,0,2,3,5,0,1,10
30,3,4,0,23,0,0,2,4,0,0,0,1,3,5,0,1,10
30,4,4,0,21,0,0,2,5,0,0,0,1,3,5,0,1,10
30,5,3,1,19,0,0,2,5,0,0,0,0,3,5,0,1,10
30,6,3,1,10,0,0,2,5,0,0,0,0,3,5,0,1,10
31,1,1,0,61,1,1,2,0,0,0,0,5,2,0,0,1,6
31,2,2,1,59,0,1,2,5,1,0,0,0,2,0,0,0,0
31,3,4,0,50,0,1,2,5,4,0,0,0,2,0,0,1,6
31,4,8,1,45,0,1,2,5,0,0,0,0,2,0,0,0,0
31,5,4,0,19,0,0,2,5,0,0,0,0,2,0,0,1,6
31,1,1,0,59,1,1,2,5,0,0,0,10,3,5,0,1,12
31,2,2,1,59,0,1,2,0,0,0,0,3,999,5,0,1,12
31,3,3,1,27,0,0,2,5,0,0,0,0,999,0,0,1,12
31,4,4,0,22,0,0,2,5,0,0,0,0,999,0,0,1,12
31,5,4,0,16,0,0,2,5,0,0,0,0,999,0,0,1,12
32,1,1,0,25,1,1,2,5,4,2,0,0,2,0,0,1,8
32,2,2,1,27,0,1,2,5,0,0,0,0,2,0,0,1,8
32,3,4,0,3,0,0,2,0,0,0,0,0,999,2,0,0,0
58,1,2,1,43,0,1,2,4,0,0,0,0,2,1,0,1,10
58,2,1,0,43,1,1,2,5,2,0,0,0,2,1,0,1,10
58,3,4,0,10,0,0,2,5,0,0,0,0,2,5,0,0,0
59,1,2,1,63,1,1,2,4,0,0,0,0,4,3,0,0,0
59,2,4,0,27,0,1,2,4,3,0,0,0,4,3,0,1,10
59,3,8,1,20,0,1,2,4,2,0,0,0,4,2,0,1,10
60,1,1,0,36,1,1,2,4,0,0,0,0,4,0,0,1,7
60,2,2,1,27,0,1,2,4,0,0,0,0,4,0,0,1,7
60,3,4,0,6,0,0,2,1,0,0,0,0,999,1,0,0,0
61,1,2,1,70,1,1,2,4,0,0,0,0,2,3,0,0,0
61,2,4,0,31,0,1,2,4,0,0,0,0,2,0,0,1,9
61,3,8,1,21,0,1,2,4,1,0,0,0,2,2,0,1,9
61,4,8,1,2,0,0,2,0,0,0,0,0,999,4,0,0,0
106,1,2,1,39,0,1,2,5,0,0,0,0,2,0,0,1,10
106,2,1,0,38,1,1,2,5,0,0,0,0,2,1,0,1,10
106,3,4,0,14,0,0,2,5,4,0,0,0,2,0,0,0,0
107,1,2,1,53,0,1,2,2,0,0,0,0,2,2,0,1,9
107,2,1,0,55,1,1,2,5,0,0,0,0,2,2,0,1,9
107,3,3,1,17,0,0,2,5,4,2,1,0,2,2,0,0,0
107,1,1,0,50,1,1,2,5,0,0,0,0,2,3,0,0,7
107,2,2,1,48,0,1,2,5,0,0,0,0,3,8,0,0,7
107,3,4,0,14,0,0,2,5,3,0,0,0,2,3,0,0,0
108,1,8,1,62,1,1,2,0,0,0,0,1,2,0,0,1,10
108,2,3,1,28,0,0,2,4,0,0,0,0,2,0,0,1,10
108,3,3,1,25,0,1,2,3,0,0,0,0,2,0,0,1,10
108,4,7,1,12,0,0,2,5,2,0,0,0,2,0,0,0,0
108,1,1,0,41,1,1,2,5,0,0,0,0,1,0,0,1,7
108,2,2,1,42,0,1,2,5,0,0,0,0,1,0,0,1,7
108,3,4,0,11,0,0,2,5,0,0,0,0,1,0,0,0,0
196,1,7,0,74,1,1,2,0,0,0,0,15,4,5,0,0,0
196,2,4,0,46,0,1,2,5,0,0,0,0,2,2,0,1,8
196,3,8,1,46,0,1,2,5,0,0,0,0,2,2,0,1,8
196,4,8,0,23,0,1,2,5,3,0,0,0,2,2,0,1,8
196,5,8,0,20,0,0,2,5,4,0,0,0,2,2,0,1,8
196,6,8,0,10,0,0,2,4,0,0,0,0,2,2,0,0,0
196,7,8,1,26,0,1,2,5,3,0,0,0,2,2,0,1,8
197,1,1,0,54,1,1,2,5,0,0,0,0,2,3,1,1,8
197,2,2,1,53,0,1,2,5,0,0,0,0,2,3,1,1,8
197,3,4,0,28,0,1,2,5,4,2,0,0,3,3,0,0,0
197,4,8,1,28,0,1,2,5,4,2,0,0,3,3,0,0,0
198,1,1,0,56,1,1,2,5,1,0,0,5,2,3,0,1,7
198,2,2,1,54,0,1,2,5,0,0,0,0,2,3,0,0,0
198,3,3,1,35,0,0,2,5,3,0,0,0,2,3,0,1,7
198,4,3,1,29,0,0,2,5,4,2,0,0,2,3,0,1,7
198,5,3,1,26,0,0,2,5,2,0,0,0,2,3,0,1,7
198,6,4,0,22,0,0,2,5,4,2,0,0,2,3,0,1,7
199,1,1,0,64,1,1,2,4,4,0,0,0,1,0,0,1,8
199,2,2,1,51,0,1,2,4,0,0,0,0,1,1,0,1,8
199,3,3,1,33,0,1,2,4,2,0,0,0,1,0,0,1,8
199,4,4,0,31,0,0,2,4,1,0,0,0,1,0,0,1,8
199,5,8,1,28,0,0,2,4,4,2,0,0,1,0,0,1,8
199,6,4,0,12,0,0,2,4,1,0,0,0,999,0,0,999,999
199,7,8,1,1,0,0,2,0,0,0,0,0,999,0,0,999,999
229,1,2,1,65,0,1,2,4,0,0,0,0,1,0,0,0,4
229,2,1,0,60,1,1,2,4,0,0,0,0,1,0,0,0,8
229,3,3,1,30,0,0,2,5,0,0,0,0,1,0,0,0,8
229,4,4,0,26,0,0,2,5,1,0,0,0,1,0,0,0,8
229,5,4,0,22,0,0,2,3,0,0,0,0,1,0,0,0,8
230,1,4,0,35,0,0,2,5,1,0,0,0,1,1,0,1,8
230,2,1,0,60,1,1,2,0,0,0,0,5,1,0,0,0,0
230,3,6,0,32,0,0,2,3,0,0,0,0,1,0,0,1,8
230,4,6,0,30,0,0,2,5,1,0,0,0,1,0,0,1,8
230,5,6,0,25,0,0,2,5,4,2,4,0,1,0,0,0,8
230,6,6,0,21,0,0,2,5,1,0,0,0,1,0,0,1,8
230,7,6,0,19,0,0,2,5,4,1,0,0,1,0,0,1,8
231,1,1,0,52,1,1,2,5,0,0,0,0,2,2,0,1,10
231,2,2,1,50,0,1,2,5,0,0,0,0,1,0,0,1,3
231,3,3,1,35,0,1,2,5,3,0,0,0,1,0,0,0,8
231,4,4,0,35,0,1,2,5,0,0,0,0,1,0,0,0,8
231,5,3,1,25,0,0,2,5,3,0,0,0,1,0,0,1,10
232,1,1,0,55,1,1,2,5,0,0,0,0,1,0,0,1,9
232,2,2,1,54,0,1,2,5,0,0,0,0,1,0,0,1,9
232,3,3,1,29,0,0,2,5,0,0,0,0,1,0,0,1,9
232,4,3,1,19,0,0,2,5,4,2,3,0,1,0,0,0,0
238,1,1,0,57,1,1,2,5,0,0,0,0,2,1.5,0,1,6
238,2,2,1,55,0,1,2,5,0,0,0,0,2,1.5,0,1,6
238,3,4,0,29,0,1,2,5,4,1,0,0,2,1.5,0,1,6
238,4,8,1,27,0,1,2,5,4,2,3,0,2,1.5,0,1,6
238,5,3,1,27,0,0,2,5,4,2,3,0,2,1.5,0,1,6
238,6,3,1,14,0,0,2,5,4,0,0,0,2,1.5,0,0,0
239,1,1,0,62,1,1,2,0,0,0,0,6,2,1.5,0,1,5.5
239,2,2,1,62,0,1,2,0,0,0,0,6,2,3.5,1,1,5.5
239,3,3,1,37,0,0,2,5,4,0,0,0,2,1.5,0,1,5.5
239,4,3,1,30,0,0,2,5,2,0,0,0,2,1.5,0,1,5.5
241,1,2,1,49,0,1,2,5,0,0,0,0,2,0,0,1,6
241,2,1,0,50,1,1,2,5,1,0,0,0,2,0,0,1,6
242,1,1,0,65,1,1,2,5,0,0,0,0,2,0,0,1,6
242,2,2,1,65,0,1,2,5,0,0,0,0,2,0,0,1,6
242,3,3,1,29,0,0,2,5,4,1,0,0,2,0,0,1,6
244,1,1,0,50,1,1,2,5,0,0,0,0,4,0,0,1,8
244,2,2,1,43,0,1,2,5,3,0,0,0,1,0,0,1,8
244,3,3,1,24,0,0,2,5,4,2,3,0,1,0,0,0,0
260,1,2,1,27,0,1,2,5,4,1,0,0,1,2,0,0,12
260,2,1,0,37,1,1,2,5,4,2,3,0,1,0,0,999,999
261,1,5,1,59,0,0,2,4,0,0,0,0,2,0,1,1,8.5
261,2,6,0,52,1,0,2,5,2,0,0,0,2,2,0,1,8.5
261,3,5,1,48,0,0,2,5,1,0,0,0,2,0,0,1,8.5
262,1,1,0,53,1,1,2,0,0,0,0,4,1,4,0,0,8
262,2,2,1,45,0,1,2,0,0,0,0,4,1,4,0,0,0
262,3,4,0,23,0,0,2,5,4,2,3,0,1,4,0,0,0
262,4,3,1,20,0,0,2,5,4,1,0,0,1,4,0,0,0
263,1,1,0,49,1,1,2,4,0,0,0,0,1,2,0,0,999
263,2,2,1,47,0,1,2,4,0,0,0,0,1,2,0,0,999
263,3,3,1,19,0,0,2,4,1,0,0,0,1,2,0,0,999
309,1,2,1,50,1,1,2,5,0,0,0,0,2,1,0,0,0
309,2,7,1,90,0,1,2,0,0,0,0,998,2,1,0,0,0
309,3,4,0,30,0,0,2,5,4,2,3,0,2,1,0,0,8
309,4,6,0,24,0,0,2,5,4,2,3,0,2,1,0,0,0
413,1,1,0,47,1,1,2,5,4,2,0,0,2,2,1,1,9
413,2,2,1,48,0,1,2,5,0,0,0,0,2,2,0,1,9
413,3,7,1,87,0,1,2,5,0,0,0,10,2,2,0,0,0
414,1,2,1,43,0,1,2,5,0,0,0,0,2,0,1,1,5
414,2,1,0,44,1,1,2,5,3,0,0,0,2,2,0,1,5
62,1,2,1,36,0,1,2,4,0,0,0,0,2,3,0,1,8
62,2,1,0,32,1,1,2,4,0,0,0,0,2,3,0,1,8
62,3,3,1,8,0,0,2,3,0,0,0,0,999,2,0,0,0
63,1,2,1,65,0,1,2,0,0,0,0,6,2,0,0,1,2
63,2,1,0,75,1,1,2,0,0,0,0,10,999,0,0,1,3
63,3,4,0,27,0,0,2,5,2,0,0,0,999,0,0,1,8
64,1,6,0,30,0,0,2,2,0,0,0,0,2,0,0,0,999
64,2,1,0,70,1,1,2,0,0,0,0,5,999,2,0,0,999
64,3,5,1,35,0,0,2,3,0,0,0,0,999,0,0,0,10
64,4,6,0,40,0,0,2,5,0,0,0,0,999,0,0,0,999
65,1,1,0,27,0,1,2,5,1,0,0,0,1,0,0,1,8
65,2,2,1,29,0,1,2,5,0,0,0,0,1,0,0,1,8
65,3,7,0,55,1,1,2,5,0,0,0,0,1,1,0,1,8
65,4,7,1,53,0,1,2,5,0,0,0,0,1,1,0,1,8
65,5,3,1,1,0,0,2,999,999,999,999,999,999,0,0,999,999
68,1,7,1,47,1,1,2,4,0,0,0,0,2,3,0,1,8
68,2,1,0,21,0,0,2,4,0,0,0,0,2,2,0,1,8
68,3,8,0,7,0,0,2,2,0,0,0,0,2,2,0,1,8
69,1,1,0,64,1,1,2,4,0,0,0,0,2,0,0,1,8
69,2,2,1,64,0,1,2,4,0,0,0,0,2,0,0,1,8
69,3,4,0,25,0,1,2,5,3,1,0,0,2,0,0,1,8
69,4,8,1,23,0,1,2,5,3,2,0,0,2,0,0,1,8
69,5,8,1,1,0,0,2,0,0,0,0,0,2,0,0,999,999
70,1,2,1,54,1,1,2,4,0,0,0,0,2,2,0,1,9
70,2,4,0,33,0,1,2,4,0,0,0,0,2,1,0,1,9
70,3,4,0,25,0,1,2,4,0,0,0,0,2,0,0,1,9
70,4,8,1,24,0,1,2,5,3,6,0,0,2,0,0,1,9
71,1,2,1,60,1,1,2,4,0,0,0,0,2,3,0,1,8
71,2,3,1,33,0,0,2,4,0,0,0,0,2,3,0,1,8
71,3,4,0,25,0,0,2,5,3,3,4,0,2,3,0,0,0
72,1,1,0,36,1,1,2,5,0,0,0,0,2,1,0,1,8
72,2,2,1,36,0,1,2,4,0,0,0,0,2,1,0,1,8
72,3,4,0,12,0,0,2,5,0,0,0,0,2,1,0,0,0
72,4,4,0,4,0,0,2,0,0,0,0,0,2,1,0,0,0
73,1,1,0,30,1,1,2,2,0,0,0,0,2,2,0,0,8
73,2,2,1,33,0,1,2,1,0,0,0,0,2,3,0,0,8
73,3,3,1,9,0,0,2,4,0,0,0,0,2,1,0,0,0
109,1,1,0,56,1,1,2,0,0,0,0,4,3,0,1,0,999
109,2,2,1,52,0,1,2,5,0,0,0,0,2,0,0,0,999
109,3,4,0,26,0,0,2,5,0,0,0,0,2,0,0,0,999
109,4,4,0,21,0,0,2,5,0,0,0,0,2,0,0,0,999
109,1,1,0,40,1,1,2,5,0,0,0,0,2,0,0,1,6
109,2,2,1,35,0,1,2,5,1,0,0,0,2,2,0,1,6
109,3,3,1,8,0,0,2,3,0,0,0,0,2,1,0,999,999
110,1,2,1,33,0,1,2,4,0,0,0,0,2,0,0,0,0
110,2,1,0,36,1,1,2,5,0,0,0,0,2,3,0,0,0
110,3,4,0,7,0,0,2,1,0,0,0,0,999,1,0,0,0
111,1,2,1,42,0,1,2,2,0,0,0,0,2,0,0,0,0
111,2,1,0,52,1,1,2,0,0,0,0,10,2,0,0,0,0
112,1,2,1,50,0,1,2,2,0,0,0,0,4,4,0,0,9
112,2,1,0,49,1,1,2,2,0,0,0,0,4,2,0,0,9
112,3,4,0,27,0,0,2,5,0,0,0,0,4,2,0,0,9
112,4,4,0,16,0,0,2,5,0,0,0,0,4,2,0,0,9
113,1,1,0,62,1,1,2,5,0,0,0,0,2,1,0,0,0
113,2,2,1,62,0,1,2,4,0,0,0,0,2,3,0,0,0
113,3,3,1,40,0,0,2,2,0,0,0,0,999,4,1,0,0
114,1,1,0,38,1,1,2,5,0,0,0,0,3,1,0,1,8
114,2,2,1,37,0,1,2,5,0,0,0,0,3,1,0,1,8
114,3,3,1,12,0,0,2,5,1,0,0,0,999,2,0,1,0
115,1,1,0,36,1,1,2,5,0,0,0,0,2,5,0,1,7
115,2,2,1,34,0,1,2,5,0,0,0,0,2,2,0,1,7
115,3,3,1,16,0,0,2,5,3,0,0,0,1,0,0,1,7
116,1,1,0,57,1,1,2,5,1,0,0,0,2,1,1,1,4
116,2,2,1,58,0,1,2,5,1,0,0,0,1,1,0,1,4
116,3,3,1,32,0,0,2,5,0,0,0,0,1,1,0,1,8
200,1,1,0,56,1,1,2,4,2,0,0,0,1,1,0,1,11
200,2,2,1,55,0,1,2,4,2,0,0,0,1,1,0,1,11
200,3,3,1,23,0,0,2,4,4,2,3,0,1,999,1,999,999
200,4,4,0,28,0,1,2,4,4,2,0,0,1,999,999,1,11
201,1,8,1,62,1,1,2,4,0,0,0,0,1,0,1,1,8
201,2,8,1,47,0,0,2,4,0,0,0,0,1,0,0,1,8
201,3,8,1,29,0,1,2,4,4,2,0,0,1,0,0,1,8
201,4,8,0,21,0,1,2,4,0,0,0,0,1,0,0,1,8
201,5,8,1,11,0,0,2,4,1,0,0,0,999,3,0,999,999
202,1,1,0,59,1,1,2,4,0,0,0,0,2,1,0,999,999
202,2,2,1,61,0,1,2,4,0,0,0,0,2,998,1,999,999
203,1,1,0,49,1,1,2,4,2,0,0,0,1,0,0,1,8
203,2,2,1,45,0,1,2,4,2,0,0,0,1,10,0,1,8
203,3,3,1,18,0,0,2,4,4,2,3,0,999,0,0,999,999
203,4,4,0,14,0,0,2,4,4,0,0,0,999,0,0,999,999
204,1,1,0,85,1,1,2,0,0,0,0,12,1,4,1,999,999
204,2,4,1,53,0,0,2,4,0,0,0,0,1,0,0,1,9
204,3,3,0,57,0,0,2,4,0,0,0,0,1,0,0,1,9
205,1,1,0,28,1,1,2,5,4,2,0,0,1,0,0,1,8
205,2,2,1,23,0,1,2,5,0,0,0,0,1,2,0,1,8
205,3,4,0,4,0,0,2,0,0,0,0,0,1,0,0,999,999
250,1,1,0,52,1,1,2,4,0,0,0,0,2,3,0,1,6
250,2,8,0,83,0,1,2,0,0,0,0,2,2,3,0,0,0
250,3,8,1,83,0,1,2,0,0,0,0,2,2,3,1,1,0
250,4,2,1,45,0,1,2,5,1,0,0,0,2,3,0,0,6
250,5,3,1,17,0,0,2,5,3,3,0,0,2,3,0,0,0
251,1,2,1,51,0,1,2,4,0,0,0,0,2,3,0,1,7
251,2,1,0,50,1,1,2,4,0,0,0,0,2,3,0,1,7
251,3,3,1,20,0,0,2,5,3,2,0,0,2,3,0,1,7
251,4,3,1,12,0,0,2,5,1,0,0,0,2,3,0,0,0
252,1,1,0,59,1,1,2,4,0,0,0,0,2,1,1,1,7
252,2,2,1,59,0,1,2,4,0,0,0,0,2,1,0,1,7
252,3,3,1,31,0,0,2,5,1,0,0,0,2,1,0,1,7
252,4,4,0,23,0,0,2,5,2,0,0,0,2,1,0,1,7
253,1,1,0,50,1,1,2,4,0,0,0,0,2,0,0,1,6
253,2,7,1,84,0,1,2,0,0,0,0,5,2,2,0,0,0
253,3,2,1,35,0,1,2,4,0,0,0,0,2,0,0,1,6
253,4,3,1,15,0,0,2,5,3,0,0,0,2,0,0,1,6
254,1,1,0,66,1,1,2,4,0,0,0,0,2,2,0,1,7
254,2,2,1,61,0,1,2,4,0,0,0,0,2,2,0,0,0
254,3,4,0,24,0,0,2,5,3,3,4,0,2,2,0,1,7
331,1,2,1,64,0,1,4,0,0,0,0,4,2,2,0,0,0
331,2,3,0,46,1,1,4,5,4,2,0,0,2,2,0,0,7
331,3,7,1,9,0,0,4,5,0,0,0,0,2,2,0,0,0
331,4,7,0,20,0,1,4,5,4,2,0,0,2,2,0,0,0
332,1,2,1,32,0,1,2,5,3,0,0,0,2,0,0,0,0
332,2,1,0,38,1,1,2,5,0,0,0,0,2,1,0,0,8
332,3,3,1,4,0,0,2,0,0,0,0,0,2,0,0,0,0
369,1,1,0,44,1,1,2,5,6,0,0,0,4,0,0,1,8
369,2,2,1,42,0,1,2,2,0,0,0,0,4,0,0,1,8
369,3,3,1,23,0,0,2,5,0,0,0,0,4,3,0,0,0
369,4,4,0,13,0,0,2,4,0,0,0,0,4,2,0,0,0
381,1,2,1,35,0,1,2,5,0,0,0,0,2,0,0,1,8
381,2,1,0,39,1,1,2,5,0,0,0,0,2,0,0,1,8
381,3,3,1,11,0,0,2,5,0,0,0,0,2,0,0,0,0
381,4,4,0,17,0,0,2,5,0,0,0,0,2,1,0,1,8
382,1,2,1,47,1,1,2,0,0,0,0,1,2,0,0,0,0
382,2,4,0,20,0,0,2,5,0,0,0,0,1,0,0,0,8
382,3,4,0,16,0,0,2,5,0,0,0,0,1,0,0,0,8
390,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
443,1,1,0,61,1,1,2,4,4,0,0,0,2,3,0,999,7
443,2,2,1,46,0,1,2,0,0,0,0,8,2,4,0,999,999
443,3,3,1,25,0,0,2,4,4,0,0,0,2,4,0,999,999
445,1,8,1,58,0,1,2,0,0,0,0,7,1,2,0,999,999
445,2,1,0,30,1,1,2,4,4,1,0,0,1,2,0,999,999
445,3,2,1,30,0,1,2,4,4,1,0,0,1,4,0,999,999
445,4,4,0,3,0,0,2,0,0,0,0,0,999,1,0,999,999
464,1,2,1,54,0,1,2,5,0,0,0,0,2,2,0,1,7
464,2,1,0,58,1,1,2,5,0,0,0,0,2,4,0,0,0
464,3,3,1,31,0,0,2,5,1,0,0,0,2,2,0,1,7
462,1,2,1,52,1,0,2,5,4,2,4,0,2,4,0,1,6
462,2,3,1,25,0,0,2,5,4,2,0,0,2,5,0,1,6
462,3,3,1,22,0,0,2,5,4,2,0,0,2,6,0,1,6
463,1,2,1,56,0,1,2,5,0,0,0,0,2,5,0,1,8
463,2,1,0,58,1,1,2,5,0,0,0,0,2,10,0,1,2
463,3,4,0,30,0,0,2,5,4,2,0,0,2,10,0,1,8
463,4,3,1,27,0,0,2,5,4,0,0,0,2,5,0,1,6
42,3,3,1,9,0,0,2,4,0,0,0,0,3,0,0,999,999
43,1,7,1,72,0,1,2,2,0,0,0,0,1,0,1,999,999
43,2,2,1,35,0,1,2,4,0,0,0,0,1,4,1,1,12
43,3,1,0,41,1,1,2,3,0,0,0,0,1,4,0,1,12
44,1,2,1,55,0,1,2,3,0,0,0,0,4,5,0,0,0
44,2,1,0,60,1,1,2,0,0,0,0,2,5,0,1,0,0
44,3,4,0,19,0,1,2,5,0,0,0,0,1,0,0,1,7
44,4,8,1,17,0,1,2,5,0,0,0,0,1,0,0,1,7
45,1,1,0,46,1,1,2,2,0,0,0,5,4,30,1,0,0
45,2,2,1,44,0,1,2,4,0,0,0,0,4,30,1,0,0
45,3,4,0,25,0,1,2,5,1,0,0,5,1,0,0,0,0
45,4,4,0,12,0,0,2,5,1,0,0,5,1,0,0,0,0
45,5,4,0,4,0,0,2,999,999,999,999,999,1,0,0,0,0
45,1,2,1,44,0,1,2,0,0,0,0,0,3,1,0,0,0
45,2,1,0,45,1,1,2,0,0,0,0,4,3,0,0,0,0
45,3,4,0,18,0,0,2,3,0,0,0,0,2,1,0,0,0
45,4,3,1,7,0,0,2,3,0,0,0,0,1,0,0,0,999
45,5,4,0,5,0,0,2,1,0,0,0,0,1,0,0,0,999
46,1,1,0,38,1,1,2,5,0,0,0,5,2,30,0,0,0
46,3,4,0,13,0,0,2,5,3,0,0,0,2,30,0,0,0
46,4,3,1,12,0,0,2,5,1,0,0,0,2,30,0,0,0
46,5,3,1,0,0,0,2,999,999,999,999,999,2,30,0,0,0
46,1,3,1,44,0,1,2,0,0,0,0,0,3,10,0,0,0
46,2,2,1,68,1,0,2,0,0,0,0,0,3,10,0,0,0
46,3,4,0,20,0,0,2,5,0,0,0,0,1,0,0,0,0
46,4,8,0,20,1,0,2,5,0,0,0,0,1,0,0,0,0
46,5,3,1,18,1,0,2,5,0,0,0,0,1,0,0,0,0
46,6,8,0,5,0,0,2,1,0,0,0,0,1,0,0,0,0
47,1,2,1,52,1,1,2,1,0,0,0,0,4,3,1,0,7
47,2,4,0,18,0,1,2,1,0,0,0,0,2,3,0,0,7
47,3,8,1,16,0,1,2,5,0,0,0,0,2,3,0,0,7
47,4,3,1,16,0,0,2,4,0,0,0,0,2,3,0,0,7
47,5,4,0,12,0,0,2,6,1,0,0,0,2,3,0,0,0
47,1,2,1,35,0,1,2,4,0,0,0,0,2,2,0,1,6
47,2,1,0,38,1,1,2,0,0,0,0,4,2,2,0,1,6
47,3,4,0,13,0,0,2,5,2,0,0,0,2,2,0,0,0
47,4,3,1,6,0,0,2,1,0,0,0,0,2,2,0,0,0
48,1,1,0,27,1,1,2,5,0,0,0,5,3,2,0,1,8
48,2,2,1,25,0,1,2,5,0,0,0,0,3,3,0,1,8
48,1,1,0,36,1,1,2,5,0,0,0,0,2,2,0,1,7
48,2,2,1,27,0,1,2,5,0,0,0,0,2,2,0,1,7
48,3,4,0,4,0,0,2,0,0,0,0,0,1,0,0,999,999
49,1,1,0,46,1,1,2,0,0,0,0,2,2,0,0,1,6
49,2,2,1,41,0,1,2,0,0,0,0,0,2,0,0,1,6
49,3,4,0,22,0,1,2,1,0,0,0,0,2,0,0,1,6
49,4,4,0,20,0,0,2,1,0,0,0,0,2,0,0,1,6
49,5,3,1,14,0,0,2,1,0,0,0,0,2,0,0,1,6
49,6,8,1,19,0,1,2,3,0,0,0,0,2,0,0,1,6
49,7,4,0,12,0,0,2,4,0,0,0,0,2,0,0,0,0
49,8,4,0,5,0,0,2,1,0,0,0,0,2,0,0,0,0
54,1,8,1,30,0,1,2,3,0,0,0,4,1,2,0,1,8
54,2,2,1,65,0,0,2,0,0,0,0,0,2,2,0,1,8
54,3,8,1,10,0,0,2,0,0,0,0,0,2,2,0,1,8
54,4,8,0,2,0,0,2,0,0,0,0,0,2,2,0,1,8
54,5,4,0,33,1,1,2,5,0,0,0,0,2,2,0,1,8
55,1,3,1,19,0,1,2,4,4,0,0,0,2,0,0,1,10
55,2,8,1,47,0,0,2,4,0,0,0,0,2,0,0,1,10
55,3,8,0,45,1,0,2,4,0,0,0,0,2,0,0,1,10
55,4,6,0,23,0,0,2,4,0,0,0,0,2,0,0,1,10
55,5,8,1,1,0,0,2,4,0,0,0,0,2,0,0,1,10
55,6,8,1,9,0,0,2,1,0,0,0,0,2,0,0,0,0
55,7,1,0,40,0,1,2,4,0,0,0,0,2,0,0,1,10
56,1,3,1,22,0,0,2,5,4,2,0,0,2,0,0,0,0
56,2,1,0,50,1,1,2,5,4,2,0,0,2,0,0,1,10
56,3,2,1,52,0,1,2,4,0,0,0,0,2,0,0,1,10
56,4,3,1,13,0,0,2,5,3,0,0,0,2,0,0,0,0
57,1,1,0,39,1,1,2,4,0,0,0,0,2,2,0,1,8
57,2,2,1,38,0,1,2,4,0,0,0,0,2,3,0,1,8
57,3,3,1,12,0,0,2,5,1,0,0,0,2,2,0,0,0
57,4,4,0,2,0,0,2,0,0,0,0,0,2,3,0,0,0
256,2,2,1,59,0,1,2,5,0,0,0,0,2,0,0,0,0
256,3,3,1,40,0,0,2,5,1,0,0,0,2,0,0,1,8
256,4,3,1,34,0,1,2,5,4,2,3,0,2,0,0,1,8
256,5,8,0,35,0,1,2,5,4,0,0,0,2,0,0,1,8
257,1,7,0,80,1,1,2,5,0,0,0,5,3,0,0,0,0
257,2,7,1,80,0,1,2,5,0,0,0,0,3,0,0,0,0
257,3,3,1,40,0,1,2,5,4,2,0,0,2,0,0,1,6
257,4,8,0,40,0,1,2,5,1,0,0,0,2,0,0,1,6
257,5,8,1,14,0,0,2,5,4,1,0,0,2,0,0,0,0
257,6,4,1,7,0,0,2,2,0,0,0,0,2,0,0,0,0
258,1,1,0,55,1,1,2,5,0,0,0,0,4,5,1,0,0
258,2,2,1,44,0,1,2,5,0,0,0,0,4,5,0,0,0
258,3,4,1,25,0,0,2,5,1,0,0,0,2,0,0,0,8
258,4,4,1,19,0,0,2,5,0,0,0,0,2,0,0,0,8
258,5,3,0,14,0,0,2,5,0,0,0,0,4,5,0,0,8
259,1,1,0,37,1,1,2,5,0,0,0,9,3,2,0,1,8
259,2,2,1,32,0,1,2,5,0,0,0,0,2,0,0,1,8
259,3,3,1,13,0,0,2,5,3,0,0,0,2,0,0,0,0
259,4,3,1,8,0,0,2,3,0,0,0,0,2,0,0,0,0
320,1,1,0,64,1,1,2,0,0,0,0,4,2,4,1,999,9
320,2,2,1,63,0,1,2,0,0,0,0,3,2,4,0,999,999
320,3,3,1,30,0,0,2,4,4,2,3,0,2,1,0,999,999
320,4,4,0,27,0,0,2,4,4,2,0,0,2,1,0,999,999
321,1,1,0,49,1,1,2,5,4,0,0,0,1,4,0,1,9
321,2,2,1,48,0,1,2,4,0,0,0,0,1,4,0,1,9
321,3,4,0,19,0,0,2,5,4,2,1,0,1,4,0,999,999
